https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1678924800,2023-03-16 00:00:00,ETH/EUR,1563.1,1595.1,1543.6,1579.4,3402.29464422,5373584.161081068
1678838400,2023-03-15 00:00:00,ETH/EUR,1581.0,1607.8,1529.5,1562.9,7054.07424009,11024812.629836662
1678752000,2023-03-14 00:00:00,ETH/EUR,1554.1,1653.6,1535.9,1580.4,10004.48907650,15811094.536500601
1678665600,2023-03-13 00:00:00,ETH/EUR,1489.9,1581.0,1437.3,1554.1,17861.68923233,27758851.235964052
1678579200,2023-03-12 00:00:00,ETH/EUR,1386.1,1500.3,1366.3,1488.0,8789.58118007,13078896.79594416
1678492800,2023-03-11 00:00:00,ETH/EUR,1342.4,1396.9,1328.8,1386.3,8458.89180334,11726561.706970243
1678406400,2023-03-10 00:00:00,ETH/EUR,1356.3,1356.3,1294.0,1343.1,8744.67097838,11744967.591062177
1678320000,2023-03-09 00:00:00,ETH/EUR,1452.6,1464.4,1332.2,1358.4,4703.24974460,6388894.45306464
1678233600,2023-03-08 00:00:00,ETH/EUR,1479.5,1488.0,1445.0,1452.3,2358.09708477,3424664.396211471
1678147200,2023-03-07 00:00:00,ETH/EUR,1465.0,1482.6,1430.5,1479.4,3197.67094317,4730634.393325699
1678060800,2023-03-06 00:00:00,ETH/EUR,1472.3,1480.3,1460.4,1464.9,3131.03576953,4586654.298784497
1677974400,2023-03-05 00:00:00,ETH/EUR,1473.6,1493.1,1462.7,1473.1,1636.93355693,2411366.822713583
1677888000,2023-03-04 00:00:00,ETH/EUR,1475.5,1483.0,1457.5,1473.9,963.64064674,1420309.949230086
1677801600,2023-03-03 00:00:00,ETH/EUR,1554.5,1555.3,1455.0,1475.5,6949.06916734,10253351.55641017
1677715200,2023-03-02 00:00:00,ETH/EUR,1560.5,1571.1,1528.5,1554.5,4353.34319344,6767271.99420248
1677628800,2023-03-01 00:00:00,ETH/EUR,1517.9,1567.7,1509.9,1561.6,3646.65345067,5694614.028566272
1677542400,2023-02-28 00:00:00,ETH/EUR,1539.9,1553.0,1510.6,1516.9,2838.72663305,4306064.429673545
1677456000,2023-02-27 00:00:00,ETH/EUR,1555.3,1575.6,1517.6,1540.1,3720.05089805,5729250.388086804
1677369600,2023-02-26 00:00:00,ETH/EUR,1513.7,1565.4,1507.4,1555.8,1595.66537735,2482536.19408113
1677283200,2023-02-25 00:00:00,ETH/EUR,1524.6,1525.4,1478.5,1513.9,1634.66899388,2474725.389834932
1677196800,2023-02-24 00:00:00,ETH/EUR,1557.2,1567.0,1496.2,1524.7,4642.38959275,7078251.412065925
1677110400,2023-02-23 00:00:00,ETH/EUR,1548.9,1579.5,1535.8,1556.7,2465.25349644,3837660.1179081486
1677024000,2023-02-22 00:00:00,ETH/EUR,1558.0,1564.0,1501.5,1549.1,3408.09020738,5279472.540252358
1676937600,2023-02-21 00:00:00,ETH/EUR,1593.8,1606.9,1538.0,1555.4,3303.62398472,5138456.745833488
1676851200,2023-02-20 00:00:00,ETH/EUR,1572.8,1607.7,1546.1,1594.0,2622.25037385,4179867.0959169
1676764800,2023-02-19 00:00:00,ETH/EUR,1580.4,1612.2,1559.7,1572.7,2086.46902693,3281389.838652811
1676678400,2023-02-18 00:00:00,ETH/EUR,1583.2,1600.8,1571.1,1580.9,1448.68362992,2290223.950540528
1676592000,2023-02-17 00:00:00,ETH/EUR,1536.2,1609.2,1529.6,1583.2,3308.99949828,5238808.005676896
1676505600,2023-02-16 00:00:00,ETH/EUR,1566.0,1631.0,1532.0,1537.0,6832.85558066,10502099.02747442
1676419200,2023-02-15 00:00:00,ETH/EUR,1449.4,1571.8,1438.4,1565.8,4635.50752967,7258277.689957285
1676332800,2023-02-14 00:00:00,ETH/EUR,1404.0,1457.2,1389.3,1449.4,5000.66172354,7247959.102098877
1676246400,2023-02-13 00:00:00,ETH/EUR,1418.6,1428.4,1365.6,1403.9,4860.13120475,6823138.198348525
1676160000,2023-02-12 00:00:00,ETH/EUR,1441.9,1450.0,1399.6,1419.6,1573.02533556,2233066.766360976
1676073600,2023-02-11 00:00:00,ETH/EUR,1417.2,1445.5,1412.1,1442.1,1158.24876692,1670310.546775332
1675987200,2023-02-10 00:00:00,ETH/EUR,1438.3,1448.4,1395.3,1417.7,3043.65472969,4314989.310281513
1675900800,2023-02-09 00:00:00,ETH/EUR,1539.9,1544.4,1419.5,1439.0,6662.50564478,9587345.622838419
1675814400,2023-02-08 00:00:00,ETH/EUR,1557.5,1580.0,1520.0,1539.8,2144.10313194,3301490.0025612116
1675728000,2023-02-07 00:00:00,ETH/EUR,1503.8,1561.9,1503.8,1556.9,3069.28941824,4778576.6952578565
1675641600,2023-02-06 00:00:00,ETH/EUR,1510.1,1542.8,1489.7,1504.0,4013.04481217,6035619.397503681
1675555200,2023-02-05 00:00:00,ETH/EUR,1543.0,1550.1,1493.0,1510.4,2299.30701584,3472873.3167247362
1675468800,2023-02-04 00:00:00,ETH/EUR,1540.7,1569.5,1523.8,1543.2,1352.78902113,2087624.0174078161
1675382400,2023-02-03 00:00:00,ETH/EUR,1506.8,1547.9,1496.1,1540.9,3702.00732245,5704423.0831632055
1675296000,2023-02-02 00:00:00,ETH/EUR,1491.5,1570.9,1489.6,1506.9,7578.46639796,11419991.015085924
1675209600,2023-02-01 00:00:00,ETH/EUR,1459.6,1499.9,1430.0,1490.6,6733.22982147,10036552.371883182
1675123200,2023-01-31 00:00:00,ETH/EUR,1443.2,1476.0,1438.7,1459.5,3034.84904505,4429362.181250474
1675036800,2023-01-30 00:00:00,ETH/EUR,1512.5,1515.2,1414.6,1444.2,4907.26685959,7087074.7986198785
1674950400,2023-01-29 00:00:00,ETH/EUR,1447.4,1527.7,1443.8,1513.3,4331.92700088,6555505.130431704
1674864000,2023-01-28 00:00:00,ETH/EUR,1470.1,1478.2,1433.8,1449.2,1811.90589159,2625814.018092228
1674777600,2023-01-27 00:00:00,ETH/EUR,1469.2,1491.5,1426.4,1470.6,5957.31280311,8760824.208253564
1674691200,2023-01-26 00:00:00,ETH/EUR,1477.7,1495.1,1451.6,1469.5,3946.76360843,5799769.122587886
1674604800,2023-01-25 00:00:00,ETH/EUR,1426.7,1503.1,1394.0,1475.2,8592.62587515,12675841.691021282
1674518400,2023-01-24 00:00:00,ETH/EUR,1496.3,1508.7,1403.2,1428.7,6571.14216757,9388190.81480726
1674432000,2023-01-23 00:00:00,ETH/EUR,1498.8,1515.5,1457.5,1496.0,6019.99046800,9005905.740128
1674345600,2023-01-22 00:00:00,ETH/EUR,1497.2,1532.8,1478.0,1498.4,3653.40358577,5474259.932917768
1674259200,2023-01-21 00:00:00,ETH/EUR,1527.8,1546.8,1491.7,1497.3,4892.36632565,7325340.099395745
1674172800,2023-01-20 00:00:00,ETH/EUR,1431.2,1537.4,1422.0,1527.4,4892.16423966,7472291.659656685
1674086400,2023-01-19 00:00:00,ETH/EUR,1398.3,1443.3,1398.3,1431.7,3063.90602043,4386594.249449631
1674000000,2023-01-18 00:00:00,ETH/EUR,1453.3,1479.5,1387.5,1400.4,7578.55083343,10613002.587135373
1673913600,2023-01-17 00:00:00,ETH/EUR,1455.5,1481.1,1424.4,1451.3,6191.42273192,8985611.810835496
1673827200,2023-01-16 00:00:00,ETH/EUR,1434.1,1482.9,1407.2,1455.5,5022.66569652,7310489.92128486
1673740800,2023-01-15 00:00:00,ETH/EUR,1430.4,1444.0,1398.6,1434.3,3495.91952079,5014197.368669097
1673654400,2023-01-14 00:00:00,ETH/EUR,1339.5,1470.8,1338.6,1430.0,9479.73888509,13556026.605678702
1673568000,2023-01-13 00:00:00,ETH/EUR,1303.9,1351.7,1292.3,1339.6,6796.04424164,9103980.866100943
1673481600,2023-01-12 00:00:00,ETH/EUR,1290.1,1324.6,1271.0,1304.4,7745.51263377,10103246.679489588
1673395200,2023-01-11 00:00:00,ETH/EUR,1243.2,1298.6,1225.6,1290.6,5702.74666278,7359964.842983868
1673308800,2023-01-10 00:00:00,ETH/EUR,1230.3,1254.1,1228.3,1243.2,7317.30576639,9096874.528776048
1673222400,2023-01-09 00:00:00,ETH/EUR,1209.7,1251.5,1205.7,1230.2,11564.63256606,14226810.982767012
1673136000,2023-01-08 00:00:00,ETH/EUR,1187.3,1214.9,1181.8,1209.7,4790.28425672,5794806.865354184
1673049600,2023-01-07 00:00:00,ETH/EUR,1191.5,1192.9,1185.0,1187.3,2312.54882001,2745689.2139978725
1672963200,2023-01-06 00:00:00,ETH/EUR,1189.3,1199.0,1176.6,1191.7,10748.78500346,12809327.088623282
1672876800,2023-01-05 00:00:00,ETH/EUR,1184.9,1192.2,1172.0,1188.7,6099.91356917,7250967.25967238
1672790400,2023-01-04 00:00:00,ETH/EUR,1151.2,1197.1,1148.2,1184.7,5544.34418466,6568384.555566702
1672704000,2023-01-03 00:00:00,ETH/EUR,1135.4,1154.9,1133.4,1151.3,1877.47286368,2161534.5079547837
1672617600,2023-01-02 00:00:00,ETH/EUR,1121.0,1143.4,1114.5,1135.9,1910.72621496,2170393.9075730643
1672531200,2023-01-01 00:00:00,ETH/EUR,1115.3,1123.9,1111.1,1120.7,883.94935602,990642.043291614
1672444800,2022-12-31 00:00:00,ETH/EUR,1120.0,1127.7,1112.4,1115.4,1858.45867034,2072924.8008972362
1672358400,2022-12-30 00:00:00,ETH/EUR,1125.0,1127.0,1106.3,1120.0,2064.94313190,2312736.307728
1672272000,2022-12-29 00:00:00,ETH/EUR,1119.5,1131.7,1115.8,1126.0,2944.17100643,3315136.55324018
1672185600,2022-12-28 00:00:00,ETH/EUR,1138.2,1141.6,1113.9,1118.6,3722.85463309,4164385.1925744736
1672099200,2022-12-27 00:00:00,ETH/EUR,1153.6,1157.9,1128.1,1138.2,2476.39275432,2818630.232967024
1672012800,2022-12-26 00:00:00,ETH/EUR,1146.8,1155.0,1139.1,1152.7,1738.87809153,2004404.776106631
1671926400,2022-12-25 00:00:00,ETH/EUR,1147.7,1151.7,1125.3,1146.3,1470.53186064,1685670.671851632
1671840000,2022-12-24 00:00:00,ETH/EUR,1148.2,1153.1,1143.0,1147.7,785.52978883,901552.5386401911
1671753600,2022-12-23 00:00:00,ETH/EUR,1148.6,1158.9,1142.8,1148.1,2041.01651116,2343291.056462796
1671667200,2022-12-22 00:00:00,ETH/EUR,1143.2,1169.5,1117.0,1148.3,2953.03336881,3390968.217404523
1671580800,2022-12-21 00:00:00,ETH/EUR,1145.4,1150.2,1135.2,1144.1,2132.99071023,2440354.6715741428
1671494400,2022-12-20 00:00:00,ETH/EUR,1099.2,1153.8,1095.9,1145.4,3621.55265020,4148126.40553908
1671408000,2022-12-19 00:00:00,ETH/EUR,1118.3,1128.0,1084.6,1099.2,6709.45816101,7375036.410582193
1671321600,2022-12-18 00:00:00,ETH/EUR,1121.0,1129.2,1107.6,1117.6,2575.48560224,2878362.709063424
1671235200,2022-12-17 00:00:00,ETH/EUR,1102.1,1123.3,1098.1,1121.0,2942.06455629,3298054.36760109
1671148800,2022-12-16 00:00:00,ETH/EUR,1189.4,1201.8,1092.1,1102.0,5514.99577959,6077525.34910818
1671062400,2022-12-15 00:00:00,ETH/EUR,1225.1,1227.9,1181.3,1189.2,5038.96048835,5992331.81274582
1670976000,2022-12-14 00:00:00,ETH/EUR,1242.4,1264.9,1220.0,1224.2,5280.77452010,6464724.16750642
1670889600,2022-12-13 00:00:00,ETH/EUR,1209.3,1267.8,1189.0,1242.2,6706.66952463,8331024.883495386
1670803200,2022-12-12 00:00:00,ETH/EUR,1199.5,1211.7,1176.0,1208.9,2135.52553916,2581636.8242905242
1670716800,2022-12-11 00:00:00,ETH/EUR,1201.7,1218.2,1191.5,1200.3,1061.60180565,1274240.647321695
1670630400,2022-12-10 00:00:00,ETH/EUR,1198.4,1217.1,1196.3,1201.8,1073.42630801,1290043.7369664179
1670544000,2022-12-09 00:00:00,ETH/EUR,1212.2,1226.7,1185.0,1198.1,5779.59864015,6924537.130763715
1670457600,2022-12-08 00:00:00,ETH/EUR,1171.5,1222.0,1163.8,1212.2,2781.38602392,3371596.138195824
1670371200,2022-12-07 00:00:00,ETH/EUR,1214.3,1219.8,1161.3,1170.8,2669.79810211,3125799.6179503878
1670284800,2022-12-06 00:00:00,ETH/EUR,1199.9,1216.6,1183.0,1213.4,2207.88653728,2679049.5243355525
1670198400,2022-12-05 00:00:00,ETH/EUR,1213.9,1237.5,1188.7,1199.6,3687.31939277,4423308.343566892
1670112000,2022-12-04 00:00:00,ETH/EUR,1179.0,1220.2,1178.5,1214.7,3682.14347683,4472699.681305401
1670025600,2022-12-03 00:00:00,ETH/EUR,1229.8,1237.2,1174.3,1179.0,2570.07767467,3030121.57843593
1669939200,2022-12-02 00:00:00,ETH/EUR,1212.8,1231.4,1204.3,1229.1,3313.24243524,4072306.2771534836
1669852800,2022-12-01 00:00:00,ETH/EUR,1242.2,1242.5,1203.3,1212.2,9962.63100887,12076701.308952214
1669766400,2022-11-30 00:00:00,ETH/EUR,1178.9,1257.1,1173.3,1241.4,9771.66275956,12130542.149717785
1669680000,2022-11-29 00:00:00,ETH/EUR,1128.2,1187.3,1119.6,1176.8,4469.25595655,5259420.4096680395
1669593600,2022-11-28 00:00:00,ETH/EUR,1150.6,1154.3,1107.3,1128.8,4744.00278380,5355030.342353439
1669507200,2022-11-27 00:00:00,ETH/EUR,1159.3,1174.5,1146.4,1150.7,1736.38788597,1998061.540385679
1669420800,2022-11-26 00:00:00,ETH/EUR,1151.4,1185.0,1149.7,1158.9,2239.63739224,2595515.773866936
1669334400,2022-11-25 00:00:00,ETH/EUR,1155.8,1159.8,1123.3,1150.6,3982.56042849,4582334.0290205935
1669248000,2022-11-24 00:00:00,ETH/EUR,1136.8,1164.3,1132.9,1156.0,3657.60180743,4228187.68938908
1669161600,2022-11-23 00:00:00,ETH/EUR,1103.9,1142.4,1093.2,1137.2,7071.67084503,8041904.084968116
1669075200,2022-11-22 00:00:00,ETH/EUR,1079.4,1111.0,1046.4,1103.0,7703.18336485,8496611.25142955
1668988800,2022-11-21 00:00:00,ETH/EUR,1105.0,1113.7,1053.7,1079.0,6774.66920183,7309868.06877457
1668902400,2022-11-20 00:00:00,ETH/EUR,1177.6,1186.1,1094.8,1105.2,6713.05800681,7419271.709126412
1668816000,2022-11-19 00:00:00,ETH/EUR,1173.3,1190.4,1159.4,1178.0,1741.84616704,2051894.78477312
1668729600,2022-11-18 00:00:00,ETH/EUR,1158.4,1186.7,1157.3,1172.9,4553.48719515,5340785.131191435
1668643200,2022-11-17 00:00:00,ETH/EUR,1170.5,1181.4,1139.9,1158.1,6226.84390515,7211307.926554214
1668556800,2022-11-16 00:00:00,ETH/EUR,1208.9,1221.2,1140.0,1170.1,7034.12368074,8230628.118833873
1668470400,2022-11-15 00:00:00,ETH/EUR,1201.8,1236.3,1196.1,1209.3,5851.42142514,7076123.929421802
1668384000,2022-11-14 00:00:00,ETH/EUR,1181.9,1247.8,1134.8,1201.7,7461.09562228,8965998.609293876
1668297600,2022-11-13 00:00:00,ETH/EUR,1211.1,1227.1,1158.3,1180.8,7871.59407749,9294778.286700191
1668211200,2022-11-12 00:00:00,ETH/EUR,1243.3,1243.3,1196.0,1209.9,3916.49233923,4738564.081234378
1668124800,2022-11-11 00:00:00,ETH/EUR,1272.2,1280.8,1164.9,1242.0,8002.13479503,9938651.41542726
1668038400,2022-11-10 00:00:00,ETH/EUR,1098.2,1329.9,1089.2,1272.2,12314.41964094,15666404.667203868
1667952000,2022-11-09 00:00:00,ETH/EUR,1325.0,1328.4,1073.7,1100.6,24772.55370965,27264672.61284079
1667865600,2022-11-08 00:00:00,ETH/EUR,1563.8,1573.2,1233.0,1325.9,26466.88227965,35092439.214587934
1667779200,2022-11-07 00:00:00,ETH/EUR,1579.4,1604.9,1544.4,1564.5,5605.88583446,8770408.38801267
1667692800,2022-11-06 00:00:00,ETH/EUR,1632.5,1645.9,1575.5,1581.0,5926.96071985,9370524.89808285
1667606400,2022-11-05 00:00:00,ETH/EUR,1651.9,1673.2,1628.9,1633.1,2476.90443914,4045032.6395595334
1667520000,2022-11-04 00:00:00,ETH/EUR,1570.0,1688.8,1566.6,1652.0,11179.21228212,18468058.69006224
1667433600,2022-11-03 00:00:00,ETH/EUR,1547.0,1593.1,1545.1,1570.0,5630.61165623,8840060.3002811
1667347200,2022-11-02 00:00:00,ETH/EUR,1598.2,1628.0,1528.5,1547.8,7248.10478863,11218616.591841513
1667260800,2022-11-01 00:00:00,ETH/EUR,1591.2,1622.5,1578.4,1600.2,12709.51146715,20337760.24973343
1667174400,2022-10-31 00:00:00,ETH/EUR,1597.7,1644.2,1563.2,1592.3,6764.98662917,10771888.20962739
1667088000,2022-10-30 00:00:00,ETH/EUR,1625.5,1644.3,1581.7,1599.5,2529.14959638,4045374.7794098095
1667001600,2022-10-29 00:00:00,ETH/EUR,1559.6,1667.3,1553.4,1624.3,10970.28879710,17819040.09312953
1666915200,2022-10-28 00:00:00,ETH/EUR,1519.2,1582.7,1482.7,1560.2,11470.50785791,17896286.359911185
1666828800,2022-10-27 00:00:00,ETH/EUR,1550.3,1578.8,1507.5,1518.8,12692.38472959,19277193.92730129
1666742400,2022-10-26 00:00:00,ETH/EUR,1467.7,1590.3,1464.6,1551.9,19051.66155997,29566273.574917447
1666656000,2022-10-25 00:00:00,ETH/EUR,1360.2,1530.0,1350.7,1464.6,18202.01643861,26658673.275988206
1666569600,2022-10-24 00:00:00,ETH/EUR,1383.6,1390.7,1342.4,1359.7,6495.83348058,8832384.783544626
1666483200,2022-10-23 00:00:00,ETH/EUR,1333.3,1389.5,1320.0,1382.7,5746.39296625,7945537.554433876
1666396800,2022-10-22 00:00:00,ETH/EUR,1319.3,1339.0,1313.2,1333.0,1503.62659381,2004334.24954873
1666310400,2022-10-21 00:00:00,ETH/EUR,1311.2,1325.4,1286.9,1318.8,8733.17663395,11517313.344853261
1666224000,2022-10-20 00:00:00,ETH/EUR,1314.7,1333.9,1298.6,1311.8,6134.30212500,8046977.527575
1666137600,2022-10-19 00:00:00,ETH/EUR,1329.2,1336.0,1310.0,1315.4,4968.29396631,6535293.883284174
1666051200,2022-10-18 00:00:00,ETH/EUR,1352.2,1361.4,1307.0,1328.9,5371.51190846,7138202.175152495
1665964800,2022-10-17 00:00:00,ETH/EUR,1340.5,1365.3,1329.8,1352.3,4698.31006850,6353524.70563255
1665878400,2022-10-16 00:00:00,ETH/EUR,1312.2,1352.2,1311.7,1340.7,1648.47378719,2210108.806485633
1665792000,2022-10-15 00:00:00,ETH/EUR,1333.2,1338.2,1301.0,1312.0,1504.89259206,1974419.08078272
1665705600,2022-10-14 00:00:00,ETH/EUR,1317.2,1376.0,1313.9,1333.8,7241.78012509,9659086.330845041
1665619200,2022-10-13 00:00:00,ETH/EUR,1333.0,1336.6,1233.4,1318.0,11816.35487642,15573955.72712156
1665532800,2022-10-12 00:00:00,ETH/EUR,1318.8,1345.0,1315.5,1332.9,6036.54116291,8046105.716042739
1665446400,2022-10-11 00:00:00,ETH/EUR,1327.6,1332.3,1305.2,1319.0,6387.61305641,8425261.621404791
1665360000,2022-10-10 00:00:00,ETH/EUR,1358.8,1373.6,1326.4,1328.5,5414.64111538,7193350.72178233
1665273600,2022-10-09 00:00:00,ETH/EUR,1350.1,1364.2,1342.5,1359.0,1688.67075404,2294903.55474036
1665187200,2022-10-08 00:00:00,ETH/EUR,1366.8,1373.4,1339.0,1350.6,1927.04380213,2602665.3591567776
1665100800,2022-10-07 00:00:00,ETH/EUR,1380.8,1389.2,1351.6,1367.9,5219.61677099,7139913.781037222
1665014400,2022-10-06 00:00:00,ETH/EUR,1366.5,1400.9,1366.5,1381.1,5337.48168834,7371595.959766373
1664928000,2022-10-05 00:00:00,ETH/EUR,1364.0,1379.1,1332.5,1365.0,4760.75958058,6498436.827491701
1664841600,2022-10-04 00:00:00,ETH/EUR,1345.2,1375.9,1342.5,1364.2,5706.03996883,7784179.725477886
1664755200,2022-10-03 00:00:00,ETH/EUR,1304.2,1356.3,1290.0,1345.4,6687.54450215,8997422.37319261
1664668800,2022-10-02 00:00:00,ETH/EUR,1338.4,1344.6,1295.8,1303.0,3579.35466924,4663899.13401972
1664582400,2022-10-01 00:00:00,ETH/EUR,1355.2,1360.7,1330.6,1338.4,1982.87019555,2653873.46972412
1664496000,2022-09-30 00:00:00,ETH/EUR,1360.9,1400.0,1343.2,1355.2,8630.70923057,11696337.149268465
1664409600,2022-09-29 00:00:00,ETH/EUR,1377.7,1393.8,1325.3,1359.2,9514.62211316,12932274.376207072
1664323200,2022-09-28 00:00:00,ETH/EUR,1384.7,1396.7,1313.0,1377.3,16768.66284384,23095479.334820833
1664236800,2022-09-27 00:00:00,ETH/EUR,1389.1,1452.5,1360.8,1383.9,14343.32696450,19849730.18617155
1664150400,2022-09-26 00:00:00,ETH/EUR,1338.2,1392.5,1325.9,1389.2,16292.72902741,22633859.164877973
1664064000,2022-09-25 00:00:00,ETH/EUR,1358.2,1377.2,1313.0,1336.7,8975.18235110,11997126.24871537
1663977600,2022-09-24 00:00:00,ETH/EUR,1370.0,1391.1,1348.0,1358.3,6621.93605068,8994575.737638645
1663891200,2022-09-23 00:00:00,ETH/EUR,1348.0,1381.7,1296.9,1370.0,14306.05393292,19599293.8881004
1663804800,2022-09-22 00:00:00,ETH/EUR,1266.5,1370.1,1260.0,1347.7,10399.74872619,14015741.358286263
1663718400,2022-09-21 00:00:00,ETH/EUR,1326.8,1427.0,1240.0,1269.0,17543.14453256,22262250.41181864
1663632000,2022-09-20 00:00:00,ETH/EUR,1374.8,1385.1,1318.2,1327.4,7263.82576294,9642002.317726556
1663545600,2022-09-19 00:00:00,ETH/EUR,1331.9,1388.6,1283.3,1372.8,10435.65566628,14326068.098669183
1663459200,2022-09-18 00:00:00,ETH/EUR,1464.3,1464.3,1323.3,1332.1,9497.82647096,12652054.641965816
1663372800,2022-09-17 00:00:00,ETH/EUR,1431.4,1474.8,1407.8,1468.2,4062.06462736,5963923.285889952
1663286400,2022-09-16 00:00:00,ETH/EUR,1474.8,1485.4,1405.0,1432.5,8050.05770258,11531707.658945851
1663200000,2022-09-15 00:00:00,ETH/EUR,1637.3,1660.0,1459.0,1474.4,10662.42818739,15720684.119487816
1663113600,2022-09-14 00:00:00,ETH/EUR,1578.1,1651.2,1558.5,1639.1,5932.89732905,9724612.012045855
1663027200,2022-09-13 00:00:00,ETH/EUR,1695.6,1735.4,1565.6,1578.7,11336.96944913,17897673.66934153
1662940800,2022-09-12 00:00:00,ETH/EUR,1751.7,1766.7,1670.3,1695.2,7921.35079470,13428273.86717544
1662854400,2022-09-11 00:00:00,ETH/EUR,1765.8,1778.3,1705.4,1750.6,4113.42673011,7200964.833730565
1662768000,2022-09-10 00:00:00,ETH/EUR,1709.4,1778.0,1697.8,1765.9,4447.41085728,7853682.832870752
1662681600,2022-09-09 00:00:00,ETH/EUR,1634.1,1737.5,1625.0,1710.6,10427.89520315,17837957.53450839
1662595200,2022-09-08 00:00:00,ETH/EUR,1630.6,1663.4,1597.3,1634.1,8966.18118243,14651636.670208862
1662508800,2022-09-07 00:00:00,ETH/EUR,1576.1,1655.3,1508.6,1629.4,10634.05189906,17327124.164328363
1662422400,2022-09-06 00:00:00,ETH/EUR,1628.1,1699.0,1572.9,1573.6,9799.50428621,15420499.944780055
1662336000,2022-09-05 00:00:00,ETH/EUR,1593.0,1637.5,1567.4,1623.8,5490.01306934,8914683.221994292
1662249600,2022-09-04 00:00:00,ETH/EUR,1565.1,1593.7,1549.2,1592.3,2364.95859005,3765723.562936615
1662163200,2022-09-03 00:00:00,ETH/EUR,1581.0,1589.1,1540.7,1564.3,2504.52503932,3917828.5190082756
1662076800,2022-09-02 00:00:00,ETH/EUR,1594.0,1647.9,1552.8,1583.8,8202.87115894,12991707.341529174
1661990400,2022-09-01 00:00:00,ETH/EUR,1545.8,1606.0,1524.0,1592.1,7023.24407498,11181706.891775656
1661904000,2022-08-31 00:00:00,ETH/EUR,1523.6,1611.1,1523.3,1548.8,7821.73422137,12114301.962057857
1661817600,2022-08-30 00:00:00,ETH/EUR,1549.4,1600.6,1471.1,1519.1,10016.03351294,15215356.509507151
1661731200,2022-08-29 00:00:00,ETH/EUR,1436.3,1559.2,1431.5,1551.8,6717.32753022,10423948.861395396
1661644800,2022-08-28 00:00:00,ETH/EUR,1498.7,1517.0,1433.9,1435.4,4732.44152256,6792946.561482624
1661558400,2022-08-27 00:00:00,ETH/EUR,1513.7,1525.1,1454.6,1498.3,8500.26059167,12735940.44449916
1661472000,2022-08-26 00:00:00,ETH/EUR,1699.5,1702.1,1492.0,1514.7,14196.37407659,21503247.813810874
1661385600,2022-08-25 00:00:00,ETH/EUR,1661.2,1722.5,1660.4,1700.7,8803.95058835,14972878.765606847
1661299200,2022-08-24 00:00:00,ETH/EUR,1670.2,1698.6,1614.4,1661.8,8220.53457388,13660884.354873784
1661212800,2022-08-23 00:00:00,ETH/EUR,1635.2,1680.1,1576.2,1669.5,11508.73157396,19213827.36272622
1661126400,2022-08-22 00:00:00,ETH/EUR,1613.0,1638.8,1529.4,1636.6,12146.53281977,19879015.612835582
1661040000,2022-08-21 00:00:00,ETH/EUR,1570.8,1639.4,1557.5,1612.3,9068.73646810,14621523.80751763
1660953600,2022-08-20 00:00:00,ETH/EUR,1603.2,1650.1,1518.6,1572.0,8796.29373302,13827773.74830744
1660867200,2022-08-19 00:00:00,ETH/EUR,1829.0,1831.3,1597.21,1604.2,21787.15930142,34950960.95133796
1660780800,2022-08-18 00:00:00,ETH/EUR,1802.1,1862.6,1789.0,1830.9,5992.61628577,10971881.157616293
1660694400,2022-08-17 00:00:00,ETH/EUR,1846.7,1925.0,1788.6,1801.5,12643.52451346,22777309.41099819
1660608000,2022-08-16 00:00:00,ETH/EUR,1866.4,1891.2,1823.9,1847.6,6033.63292530,11147740.19278428
1660521600,2022-08-15 00:00:00,ETH/EUR,1889.2,1965.3,1834.7,1871.3,10093.11726454,18887250.337133702
1660435200,2022-08-14 00:00:00,ETH/EUR,1934.1,1978.3,1857.7,1887.8,5278.40276393,9964568.737747055
1660348800,2022-08-13 00:00:00,ETH/EUR,1909.3,1968.0,1897.1,1935.4,5106.85903851,9883814.983132254
1660262400,2022-08-12 00:00:00,ETH/EUR,1823.8,1914.9,1801.0,1907.9,7436.04385926,14187228.079082156
1660176000,2022-08-11 00:00:00,ETH/EUR,1799.4,1878.0,1797.4,1824.4,11639.33087779,21234795.25344008
1660089600,2022-08-10 00:00:00,ETH/EUR,1668.42,1830.1,1624.0,1801.7,11821.92634769,21299564.70063307
1660003200,2022-08-09 00:00:00,ETH/EUR,1743.57,1754.55,1631.83,1669.04,8179.92052610,13652614.554881943
1659916800,2022-08-08 00:00:00,ETH/EUR,1670.69,1780.0,1666.05,1744.98,7125.18283073,12433301.535967236
1659830400,2022-08-07 00:00:00,ETH/EUR,1662.12,1699.76,1639.81,1673.01,2405.77244011,4024881.350028431
1659744000,2022-08-06 00:00:00,ETH/EUR,1705.86,1718.17,1657.25,1660.98,2379.53634938,3952362.2855931926
1659657600,2022-08-05 00:00:00,ETH/EUR,1571.11,1710.91,1568.41,1704.3,9424.43759162,16062068.987397967
1659571200,2022-08-04 00:00:00,ETH/EUR,1592.07,1637.01,1544.68,1570.59,11128.40385490,17478159.81046739
1659484800,2022-08-03 00:00:00,ETH/EUR,1607.34,1652.48,1566.39,1594.16,6016.23352971,9590838.843722494
1659398400,2022-08-02 00:00:00,ETH/EUR,1586.95,1646.89,1524.75,1606.7,9215.31188621,14806241.607573608
1659312000,2022-08-01 00:00:00,ETH/EUR,1642.45,1666.53,1565.77,1589.87,5929.55129474,9427215.716968283
